title,date,jobId,location,description,url,scraped_at,page_number,Contractor
SAP FICO Consultant,$66.35/hour,08/22/2025,25-10442,"Sr. SAP FICO (Asset Accounting)    Pittsburgh PA (Onsite)           Overview         Client is seeking an IT FI resource with a minimum of 5 years’ experience in Asset Accounting to support Fixed Assets updates involving multiple currencies. The role focuses on asset revaluation, disposal, and creation, along with LSMW execution and coordination with internal and external teams.         Resp...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520476,3,Metasys Technologies Inc
Sr. Business Consulting – SAP MM/IM Consultant,$65/hour,08/22/2025,25-10443,"Sr. Business Consulting – SAP MM/IM Consultant     Houston, TX (onsite)    6+ Month Contract       Overview    Client is seeking a Sr. Business Consulting Director with hands-on SAP S/4HANA MM/IM expertise and medical device industry experience. The role involves leading full-cycle SAP implementations, aligning business processes with regulatory standards, and supporting cross-functional int...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520477,3,Metasys Technologies Inc
Sr ServiceNow Vulnerability Response Developer,$88.30/hour,08/22/2025,25-10441,"ServiceNow Vulnerability Response Developer    Manhattan NY (Onsite)    6+ Months Contract        Client is s    eeking a Senior ServiceNow Vulnerability Response Developer to lead development and optimization of the ServiceNow VR module. This role focuses on automation, integrations, and performance improvements to support cybersecurity operations and vulnerability lifecycle management.         R...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520477,3,Metasys Technologies Inc
Technical Support Representative L1,$22.00-23.14/hour,08/21/2025,25-10435,Technical Support Representative L1       6 months contract to perm       Remote Position              The TAC- LEVEL 1- CONTRACTOR provides remote technical support for HCUS customers. This position requires the individual to be comfortable making logical decisions while working on issues. The position also requires the ability to gather data and document the troubleshooting process efficiently t...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520478,3,Metasys Technologies Inc
Reltio Architect,$68-78/hour,08/21/2025,25-10433,"Reltio Architect    12+Month Contract    Atlanta, GA (Onsite)        Client is        looking for an experienced   Reltio Architect to design and lead   Master Data Management (MDM) solutions using the Reltio Connected Data Platform. The ideal candidate will have strong expertise in Reltio architecture, data governance, and enterprise data integrations, along with proven experience delivering scal...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520479,3,Metasys Technologies Inc
Office Clerk,$18/hour,08/21/2025,25-10431,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Office Clerk    West Haven CT, 06516   3 Months (Temp to perm)   Mon-Fri 8:00 am - 5:00 pm    COVID Requirements: Must be fully vaccinated      This role will require working within the AP department processing invoices. Candidates need to be proficient in e...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520480,3,Metasys Technologies Inc
Delivery Ops - Mail/Finishing Level 1,$16.33/hour,08/21/2025,25-10430,"Once selected you should be eligible pass through the Drug Test, and Background Test.   25-50% Driving using a personal vehicle. Mileage will be reimbursed.       Role: Delivery Ops - Mail/Finishing Level 1   Location: Clearwater FL 33764   Duration: 12 Months Contract   Part Time Position: 8am - 12pm       ESSENTIAL FUNCTIONS: -    	Receive, sort and process mail documents, packages, and supplies...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520480,3,Metasys Technologies Inc
IT Client Support Specialist,$27-32/hour,08/20/2025,25-10412,"IT Client Support Specialist   08/25/2025 - 09/26/2025 (1 Month Contract. Possible Contract-to-Hire)    Somerville, MA (onsite)   35 Hours per week      Job Description:    	The IT Client Support Specialist is responsible for providing effective Tier 2 frontline client support and deskside assistance for client faculty and staff using available technical tools, such as the knowledge base, remote m...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520481,3,Metasys Technologies Inc
PCI Technical Compliance Engineer,08/20/2025,25-10411,"Remote, GA",PCI Technical Compliance Engineer   Remote Position   12+Month Contract      Responsibilities:      	  	Conducting compliance readiness assessments  	  	  	Documenting security and compliance processes  	  	  	Identifying gaps and recommending remediation strategies  	  	  	Supporting SOX and PCI compliance audits for those various systems in scope  	      Expertise:      	  	Security standards su...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520482,3,Metasys Technologies Inc
Print Production Level 2,$18.84/hour,08/20/2025,25-10408,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.    Role: Delivery Ops - Print Production Level 2    Location: Raleigh, NC, USA 27603    Duration: 12+ Months    Shift timings: 7:30AM-4:30PM M-F       ESSENTIAL FUNCTIONS:- Possess skills and competencies to deliver intermediate contracted customer requirements (...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520483,3,Metasys Technologies Inc
Cloud Solutions Architect (Azure/AWS),$70-80/hour,08/19/2025,25-10404,"Cloud Solutions Architect (Azure/AWS)    Atlanta, GA (onsite)    Duration: 12+ months          Client is seeking an experienced Cloud Solutions Architect with deep expertise in Azure and AWS and strong exposure to AI-driven technologies. In this role, you will design, implement, and optimize cloud architectures that power digital and energy solutions. You will play a key role in defining cloud str...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520483,3,Metasys Technologies Inc
SAP EWM+ TM (Transport Management),$53-63/hour,08/18/2025,25-10379,"SAP EWM+ TM (Transport Management)   Atlanta, GA (onsite)   12+Month Contract      Client is seeking an experienced  SAP WM + TM Consultant to join our team and support end-to-end logistics processes, including warehouse operations and transportation management. The consultant will be responsible for the design, configuration, implementation, and support of SAP Warehouse Management (WM) and Transp...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520484,3,Metasys Technologies Inc
SAP Extended Warehouse Management (EWM) Consultant,$53-63/hour,08/18/2025,25-10378,"SAP Extended Warehouse Management (EWM) Consultant   Atlanta, GA (onsite)   12+Month Contract      Client is  looking for a highly skilled  SAP Extended Warehouse Management (EWM) Consultant to join the Mercedes project team. The consultant will play a critical role in designing, configuring, and deploying SAP EWM solutions to support advanced warehouse operations, optimize logistics processes, an...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520485,3,Metasys Technologies Inc
Senior On-Site Service Specialist,$20.42-23.00/hour,08/18/2025,25-10376,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.    On-Site Services Specialist   New York, NY (onsite)   Contract Duration: 8/18/2025 – 10/20/2025 (Temp to Perm)   Mon-Fri, 8AM - 5PM​    Overview:   This position supports copy, mail, print production, and general office operations. Responsibilities...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520485,3,Metasys Technologies Inc
Linux System Administrator,$65-70/hour,08/15/2025,25-10368,"Linux System Administrator   Brighton, MA (Onsite)   09/01/2025 - 12/19/2025   35 Hours per week    Client is seeking an experienced Linux System Administrator to lead the migration and upgrade of a Red Hat Enterprise Linux 7 (RHEL 7) data intake server to RHEL 8 or 9. This role involves close collaboration with IT teams and end users to ensure a smooth transition with zero data loss. The ideal ca...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520486,3,Metasys Technologies Inc
Oracle Sourcing and iProcurement Consultant,$75-100/hour,08/15/2025,25-10367,"Oracle Sourcing and iProcurement Consultant         Remote Position            Client is seeking a seasoned Oracle Sourcing and iProcurement Consultant to support the planning, configuration, and implementation of Oracle Procurement solutions. The ideal candidate will have deep expertise in Oracle Sourcing and iProcurement modules, with a strong track record of successful implementations and stake...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520487,3,Metasys Technologies Inc
Contract Support Analyst,$24-26/hour,08/15/2025,25-10366,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Contract Support Analyst     Fully Remote    09/01/2025 - 01/01/2026 (Possible Extension)    Hours: 40 hours/week | Monday – Friday         Responsibilities      	 Raise purchase orders.   	 Onboard suppliers, as required.   	 Verify asset details a...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520488,3,Metasys Technologies Inc
Mail & Package Coordinator,$17/hour,08/14/2025,25-10357,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Mail & Package Coordinator   Location: Daytona Beach, FL 32114   Duration: 3 Months (Temp to Hire)   Shift timings: 8 AM - 5 PM M-F      Responsibilities    	  	Receiving packages from Client/FedEx/Amazon and checking them into the system.  	  	  	Assisting ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:54.520489,3,Metasys Technologies Inc
Administrative & Hospitality Services Coordinator,$23/hour,08/14/2025,25-10354,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.    Administrative & Hospitality Services Coordinator   Seattle, WA (onsite)   3+ months contract (temp to perm)   8:30am - 5:30 pm    This role provides exceptional customer service and administrative support within a legal environment. Supports attorneys, parale...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580767,4,Metasys Technologies Inc
Front Desk Receptionist,$21/hour,08/14/2025,25-10353,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.  Front Desk Receptionist    3 Months+   Austin, TX (onsite)      This role supports DLA Piper at the main reception area, greeting guests, answering phones, managing emails, and handling conference room scheduling and catering requests. The position requires...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580783,4,Metasys Technologies Inc
Contract Support Analyst (Part-Time),$31-32/hour,08/14/2025,25-10351,Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.                Contract Support Analyst (Part-Time)        Fully Remote     09/01/2025 - 01/09/2026 (Possible Extension)     Hours: (Part-Time) 20 hours/week | Monday – Friday            Responsibilities            	      Raise purchase orders.          	  ...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580785,4,Metasys Technologies Inc
Business Analyst,$60-66/hour,08/13/2025,25-10349,"Business Analyst     12+Month Contract          Client is seeking a highly analytical and tech-savvy    Business Analyst to support the    AI/ML initiatives for client based in   Arizona. The ideal candidate will bridge the gap between business stakeholders and data science teams, ensuring that machine learning solutions align with business goals and deliver measurable value. He/she will play a ke...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580787,4,Metasys Technologies Inc
Delivery Ops - Print Production Level 2,$17.25-19.57/hour,08/13/2025,25-10345,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Driving required: less than 25% using client vehicle.    Print Production Level 2   Tulsa, Ok 74147   12 Months Contract   Monday to Friday 8:00 am to 5:00 pm    ESSENTIAL FUNCTIONS    • Primary responsibility will be a delivery courier job, delivering...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580788,4,Metasys Technologies Inc
.Net developer,$50-60/hour,08/12/2025,25-10339,Job Title- .Net Developer      Remote Position      Duration- 4 to 6 month contract                     Requirements:            	   3 to 5 years of experience with the following:     	   .net core or .net 6 plus     	   VBA     	   Microsoft Access Database     	   C#     	   Visual Basic     	   Azure or AWS     	   Amazon migration to modern applications and infrastructure     	   Experience wo...,https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580790,4,Metasys Technologies Inc
Mailroom & Print Services Support,$20/hour,08/12/2025,25-10334,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.  Mailroom & Print Services Support   Indianapolis IN (Onsite)   7+ Months      Position Overview    This role supports mail room operations, copy/print services, and shipping/receiving activities for the location. Responsibilities include processing and ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580791,4,Metasys Technologies Inc
Systems Engineer,$60-70/hour,08/12/2025,25-10331,"IAM Engineer     12+Month Contract     Hybrid- Must live within 60 miles of Client locations     • Draper, UT - 12921 Vista Station Blvd, Suite 100     • Columbus, OH - 3095 Loyalty Circle     • Plano, TX - 7500 Dallas Parkway Suite 700     • Chadds Ford, PA - 5 Hillman Drive, Suite 102     • Wilmington, DE - One Righter Pkwy., Suite 100     • NYC (Manhattan)- 1...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580793,4,Metasys Technologies Inc
Sr. Full Stack Developer,$65-70/hour,08/11/2025,25-10329,"Sr. Full Stack Developer      10+Month Contract      Manhattan NY (Onsite)             Overview      Experienced Full Stack Developer needed for end-to-end application development with strong programming, documentation, and communication skills.             Responsibilities            	     	   Develop full stack applications from start to finish     	     	     	   Handle both front-end and back-...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580794,4,Metasys Technologies Inc
Leankor SME,$58-68/hour,08/11/2025,25-10316,"Leankor SME   Remote Position   12+ months       A Leankor SME serves as the trusted authority on the Leankor platform within Salesforce environments. The role focuses on leading implementation and adoption of Leankor—a 100% native, AppExchange-based enterprise work and project management solution—while ensuring seamless, scalable, and highly visual delivery capabilities within Sa...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580795,4,Metasys Technologies Inc
UPS-REQ-0025942 Project Coordinator/RTE,$48.69-53.33/hour,08/07/2025,25-10303,"Project Coordinator/RTE     Parsippany, NJ (onsite)      The Project Coordinator/RTE collaborates with multiple teams deliver Program level work products including messaging for senior management. The Candidate serves as a liaison between the business community and Information Services (I.S.) to elicit and analyze business needs for highly complex projects and validates that solutions fit within t...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580797,4,Metasys Technologies Inc
UPS-REQ-0025315 Lead Application Develope,$49.60-54.33/hour,08/07/2025,25-10300,"Lead Data Engineer with Python & GCP   Parsippany, NJ (Onsite)   12+Month Contract  Lead Application Developer to support application development of Recon in Google Cloud Platform.    Responsibilities      	  	Conducts systems and requirements analyses to identify project action items  	  	  	Creates task lists and time estimates to support project plan development  	  	  	Performs assigned fu...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580798,4,Metasys Technologies Inc
Legal Receptionist & Administrative Assistant,$19-21/hour,08/07/2025,25-10293,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.         Legal Receptionist & Administrative Assistant   Dallas, TX (Onsite)  Provides exceptional customer service in a legal environment by supporting attorneys, paralegals, and administrative staff. Performs a variety of front desk, administrative, and hospital...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580800,4,Metasys Technologies Inc
Customer Service Associate,$16.00-16.59/hour,08/07/2025,25-10288,"Customer Service Associate   Brooklyn, OH (Onsite)   07/28/2025 - 07/27/2026   Shift: Mon-Fri, 7:30am to 4pm OR 9am to 5:30pm   Interview Type: In-Person      We are seeking restaurant servers for this Customer Service Associate role.       Requirements      	Customer focused  	Strong attention to detail is essential  	Background in customer-focused roles such as restaurant servers  	Comfortable b...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580801,4,Metasys Technologies Inc
Office Support Coordinator,$24/hour,08/05/2025,25-10265,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.    Office Support Coordinator    Milwaukee, WI (Onsite)     Contract 3months    Overview:    This position works closely with office administration to represent the customer’s culture to guests and clients. Duties include greeting visitors, managing meeting...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580802,4,Metasys Technologies Inc
Delivery Ops - Print Production Level 2 (shifts),$22.50/hour,08/05/2025,25-10271,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.        25-50% Driving using a personal vehicle. Mileage will be reimbursed.            Print Production     Boston, MA 02210     12 Months Contract     Mon to Fri (8:00 am to 5:00 pm)      ESSENTIAL FUNCTIONS:        	  Client Relationship Management: Serve as th...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580804,4,Metasys Technologies Inc
Electrical Engineer,$45.34/hour,08/05/2025,25-10257,"Electrical Engineer     6+Month Contract    Omaha, NE (onsite)     Preference will be given to candi dates with engineering knowledge of power and controls within the utility industry related to the design and installation of pipelines, compressor stations and process equipment.         Responsibilities    • Design, develop, modify, and evaluate systems, process, or facilities to support Com...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580805,4,Metasys Technologies Inc
Mail Clerk,$17/hour,08/05/2025,25-10256,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Job Title: Mail Clerk   Location: Durham, NC 27709​ (onsite)   Duration: 3 Month (Temp to perm)   M-F (8:00 AM - 5:00 PM)  Client is seeking a detail-oriented individual to work in a high-volume mail center environment. This role involves handling inco...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580806,4,Metasys Technologies Inc
Electrical CAD Designer,$37/hour,08/05/2025,25-10255,"Electrical CAD Designer     6+ Month Contract     Omaha, NE (Onsite)           Preference will be given to candidates with power and controls electrical CAD experience within the utility industry related to the design and installation of natural gas pipelines, compressor stations, and process equipment.            Responsibilities          	   Participate in onsite facility evaluations and collabo...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580808,4,Metasys Technologies Inc
Onsite Office & Print Support Associate,$20/hour,08/04/2025,25-10251,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.     Onsite Office & Print Support Associate   Omaha, NE (onsite)   12+ months contract    Supports daily operations, service delivery, and administrative functions across Managed Services Accounts within a designated area. Provides coverage at various customer si...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:51:58.580810,4,Metasys Technologies Inc
Office and Mail Coordinator,$19/hour,08/04/2025,25-10250,"Candidates who receive an offer will be required to successfully complete a background check and drug test as a condition of employment.      Office and Mail Coordinator   Maple Grove​, MN (Onsite)   2 Months(Temp to Perm)  This position supports document services and facilities operations at a client site. Duties include mail handling, print services, supply management, equipment support, a...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650776,5,Metasys Technologies Inc
Senior Facility Planning Engineer,$45/hour,08/04/2025,25-10240,"Senior Facility Planning Engineer    Omaha, NE (onsite)    6+Month Contract        This position is responsible for identifying project scope alternatives, estimating the cost of these alternatives and making recommendations regarding the optimal facilities required to meet commercial objectives         Primary Job Duties and Responsibilities (Essential Job Functions)     	 Provides system plannin...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650791,5,Metasys Technologies Inc
Sr. Project Manager,$73-78/hour,08/04/2025,25-10239,"Managing Project Manager – Sr. IT Infrastructure PM      New York, NY (Onsite)      Extendable Contract position            Client is seeking a Managing Project Manager with strong experience in IT infrastructure. The role focuses on managing projects involving servers, networks, and data centers. Candidates must be able to work US EST hours (8 AM – 6 PM). Bilingual skills in Japanese ...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650793,5,Metasys Technologies Inc
Project Management - Sr. Project Manager,$62-67/hour,08/04/2025,25-10238,"Sr. Project Manager        New York - Onsite (US Time Zone: 8AM–6PM )     12+Month Contract                 Client is seeking a Sr. Project Manager with strong data center management experience and overall IT infrastructure knowledge to lead Greenhill Day 3 initiatives, including office and data center relocation and decommissioning efforts.                   Responsibilities               	...",https://www2.jobdiva.com/portal/?a=bpjdnwgu38j84sabghlw7x9mmxinki0297vano3tk7rjth7i2es8ayn8uhi63zh7&compid=0&hsutk=a21b1eff3de09c5127048f7b8eb4f84e&contentType=standard-page&pageId=10502537135#/,2025-08-27T15:52:02.650795,5,Metasys Technologies Inc
